0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.092442426208203088e+00 -4.703211157962989830e+00 -4.119364255595157509e+00 -3.730132987349964235e+00 -3.146286084982132802e+00 -2.562439182614300925e+00 -2.108336036328227969e+00 -1.556925072980835933e+00 -8.108984755108473719e-01 -2.270515731430156614e-01 3.567953292248159936e-01 9.730781706130459119e-01 1.719104768083075996e+00 2.302951670450907429e+00 2.886798572818718434e+00 3.503081414206969058e+00 4.086928316574780062e+00 4.638339279922192304e+00 5.060006487187825641e+00 5.643853389555637534e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.092442426208203088e+00 -4.703211157962989830e+00 -4.119364255595157509e+00 -3.730132987349964235e+00 -3.146286084982132802e+00 -2.562439182614300925e+00 -2.108336036328227969e+00 -1.524489133960396314e+00 -8.108984755108473719e-01 -2.270515731430156614e-01 3.567953292248159936e-01 9.730781706130459119e-01 1.719104768083075996e+00 2.302951670450907429e+00 2.886798572818718434e+00 3.503081414206969058e+00 4.086928316574780062e+00 4.638339279922192304e+00 5.060006487187825641e+00 5.643853389555637534e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.092442426208203088e+00 -4.703211157962989830e+00 -4.119364255595157509e+00 -3.730132987349964235e+00 -3.146286084982132802e+00 -2.562439182614300925e+00 -2.075900097307767478e+00 -1.524489133960396314e+00 -8.108984755108473719e-01 -2.270515731430156614e-01 3.567953292248159936e-01 9.730781706130459119e-01 1.719104768083075996e+00 2.302951670450907429e+00 2.886798572818718434e+00 3.503081414206969058e+00 4.086928316574780062e+00 4.638339279922192304e+00 5.060006487187825641e+00 5.643853389555637534e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.092442426208203088e+00 -4.703211157962989830e+00 -4.119364255595157509e+00 -3.730132987349964235e+00 -3.146286084982132802e+00 -2.562439182614300925e+00 -2.075900097307767478e+00 -1.524489133960396314e+00 -8.108984755108473719e-01 -2.270515731430156614e-01 3.567953292248159936e-01 9.730781706130459119e-01 1.719104768083075996e+00 2.302951670450907429e+00 2.886798572818718434e+00 3.503081414206969058e+00 4.086928316574780062e+00 4.638339279922192304e+00 5.060006487187825641e+00 5.643853389555637534e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.092442426208203088e+00 -4.703211157962989830e+00 -4.119364255595157509e+00 -3.730132987349964235e+00 -3.146286084982132802e+00 -2.562439182614300925e+00 -2.043464158287348731e+00 -1.492053194939977345e+00 -8.108984755108473719e-01 -2.270515731430156614e-01 3.567953292248159936e-01 9.730781706130459119e-01 1.719104768083075996e+00 2.302951670450907429e+00 2.886798572818718434e+00 3.503081414206969058e+00 4.086928316574780062e+00 4.638339279922192304e+00 5.060006487187825641e+00 5.643853389555637534e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.092442426208203088e+00 -4.703211157962989830e+00 -4.119364255595157509e+00 -3.730132987349964235e+00 -3.146286084982132802e+00 -2.562439182614300925e+00 -2.011028219266909112e+00 -1.492053194939977345e+00 -8.108984755108473719e-01 -2.270515731430156614e-01 3.567953292248159936e-01 9.730781706130459119e-01 1.719104768083075996e+00 2.302951670450907429e+00 2.886798572818718434e+00 3.503081414206969058e+00 4.086928316574780062e+00 4.638339279922192304e+00 5.060006487187825641e+00 5.643853389555637534e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.092442426208203088e+00 -4.703211157962989830e+00 -4.119364255595157509e+00 -3.730132987349964235e+00 -3.146286084982132802e+00 -2.562439182614300925e+00 -1.978592280246469270e+00 -1.459617255919516854e+00 -8.108984755108473719e-01 -2.270515731430156614e-01 3.567953292248159936e-01 9.730781706130459119e-01 1.719104768083075996e+00 2.302951670450907429e+00 2.886798572818718434e+00 3.503081414206969058e+00 4.086928316574780062e+00 4.638339279922192304e+00 5.060006487187825641e+00 5.643853389555637534e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.092442426208203088e+00 -4.703211157962989830e+00 -4.119364255595157509e+00 -3.730132987349964235e+00 -3.146286084982132802e+00 -2.562439182614300925e+00 -1.978592280246469270e+00 -1.427181316899097885e+00 -8.108984755108473719e-01 -2.270515731430156614e-01 3.567953292248159936e-01 9.730781706130459119e-01 1.719104768083075996e+00 2.302951670450907429e+00 2.886798572818718434e+00 3.503081414206969058e+00 4.086928316574780062e+00 4.638339279922192304e+00 5.060006487187825641e+00 5.643853389555637534e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.092442426208203088e+00 -4.703211157962989830e+00 -4.119364255595157509e+00 -3.730132987349964235e+00 -3.146286084982132802e+00 -2.562439182614300925e+00 -1.978592280246469270e+00 -1.394745377878658266e+00 -8.108984755108473719e-01 -2.270515731430156614e-01 3.567953292248159936e-01 9.730781706130459119e-01 1.719104768083075996e+00 2.302951670450907429e+00 2.886798572818718434e+00 3.503081414206969058e+00 4.086928316574780062e+00 4.638339279922192304e+00 5.060006487187825641e+00 5.643853389555637534e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.092442426208203088e+00 -4.703211157962989830e+00 -4.119364255595157509e+00 -3.730132987349964235e+00 -3.146286084982132802e+00 -2.562439182614300925e+00 -1.978592280246469270e+00 -1.394745377878658266e+00 -8.108984755108473719e-01 -2.270515731430156614e-01 3.567953292248159936e-01 9.730781706130459119e-01 1.719104768083075996e+00 2.302951670450907429e+00 2.886798572818718434e+00 3.503081414206969058e+00 4.086928316574780062e+00 4.638339279922192304e+00 5.060006487187825641e+00 5.643853389555637534e+00
