0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.891891891891890154e+01 -1.925675675675674015e+01 -1.486486486486485425e+01 -1.047297297297296659e+01 -5.067567567567559550e+00 0.000000000000000000e+00 9.121621621621631704e+00 1.486486486486487379e+01 1.790540540540541414e+01 1.959459459459460717e+01 -2.135135135135134306e+02 -3.864864864864863847e+01 -2.843243243243240315e+01 -2.694256756756755422e+01 -1.432432432432431391e+01 0.000000000000000000e+00 1.461665747380033231e+01 2.740709459459460362e+01 3.675675675675676501e+01 4.401384855930311346e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.891891891891890154e+01 -1.925675675675674015e+01 -1.486486486486485425e+01 -1.047297297297296659e+01 -5.067567567567559550e+00 0.000000000000000000e+00 9.459459459459479191e+00 1.486486486486487379e+01 1.790540540540541414e+01 1.993243243243244578e+01 -3.408783783783783292e+02 -3.913513513513513686e+01 -2.794594594594592607e+01 -2.694256756756755422e+01 -1.432432432432431391e+01 0.000000000000000000e+00 1.461665747380033231e+01 2.740709459459460362e+01 3.675675675675676501e+01 4.411436229618048799e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.891891891891890154e+01 -1.925675675675674015e+01 -1.486486486486485425e+01 -1.047297297297296659e+01 -5.067567567567559550e+00 0.000000000000000000e+00 9.459459459459479191e+00 1.486486486486487379e+01 1.790540540540541414e+01 1.993243243243244578e+01 -3.439189189189189051e+02 -3.913513513513513686e+01 -2.794594594594592607e+01 -2.694256756756755422e+01 -1.432432432432431391e+01 0.000000000000000000e+00 1.461665747380033231e+01 2.740709459459460362e+01 3.675675675675676501e+01 4.411436229618048799e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.891891891891890154e+01 -1.925675675675674015e+01 -1.486486486486485425e+01 -1.047297297297296659e+01 -5.067567567567559550e+00 0.000000000000000000e+00 9.459459459459479191e+00 1.486486486486487379e+01 1.790540540540541414e+01 1.993243243243244578e+01 -3.439189189189189051e+02 -3.864864864864863847e+01 -2.794594594594592607e+01 -2.694256756756755422e+01 -1.432432432432431391e+01 0.000000000000000000e+00 1.461665747380033231e+01 2.740709459459460362e+01 3.675675675675676501e+01 4.411436229618048799e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.891891891891890154e+01 -1.925675675675674015e+01 -1.486486486486485425e+01 -1.047297297297296659e+01 -5.067567567567559550e+00 0.000000000000000000e+00 9.459459459459479191e+00 1.486486486486487379e+01 1.790540540540541414e+01 1.993243243243244578e+01 -2.297297297297296552e+02 -3.864864864864863847e+01 -2.794594594594592607e+01 -2.694256756756755422e+01 -1.432432432432431391e+01 0.000000000000000000e+00 1.461665747380033231e+01 2.740709459459460362e+01 3.675675675675676501e+01 4.411436229618048799e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.891891891891890154e+01 -1.925675675675674015e+01 -1.486486486486485425e+01 -1.013513513513511910e+01 -5.067567567567559550e+00 0.000000000000000000e+00 9.459459459459479191e+00 1.486486486486487379e+01 1.790540540540541414e+01 1.993243243243244578e+01 -3.530405405405405190e+02 -3.864864864864863847e+01 -2.794594594594592607e+01 -2.694256756756755422e+01 -1.432432432432431391e+01 0.000000000000000000e+00 1.461665747380033231e+01 2.740709459459460362e+01 3.675675675675676501e+01 4.411436229618048799e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.891891891891890154e+01 -1.925675675675674015e+01 -1.486486486486485425e+01 -1.013513513513511910e+01 -5.067567567567559550e+00 0.000000000000000000e+00 9.459459459459479191e+00 1.520270270270271062e+01 1.790540540540541414e+01 1.993243243243244578e+01 -3.439189189189189051e+02 -3.864864864864863847e+01 -2.794594594594592607e+01 -2.694256756756755422e+01 -1.432432432432431391e+01 0.000000000000000000e+00 1.461665747380033231e+01 2.740709459459460362e+01 3.687837837837839317e+01 4.411436229618048799e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.891891891891890154e+01 -1.925675675675674015e+01 -1.486486486486485425e+01 -1.013513513513511910e+01 -5.067567567567559550e+00 0.000000000000000000e+00 9.459459459459479191e+00 1.520270270270271062e+01 1.790540540540541414e+01 1.993243243243244578e+01 -1.508445945945945539e+02 -3.864864864864863847e+01 -2.794594594594592607e+01 -2.694256756756755422e+01 -1.432432432432431391e+01 0.000000000000000000e+00 1.461665747380033231e+01 2.740709459459460362e+01 3.687837837837839317e+01 4.411436229618048799e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.891891891891890154e+01 -1.925675675675674015e+01 -1.486486486486485425e+01 -1.013513513513511910e+01 -5.067567567567559550e+00 0.000000000000000000e+00 9.459459459459479191e+00 1.520270270270271062e+01 1.790540540540541414e+01 1.993243243243244578e+01 -2.256756756756755635e+02 -3.864864864864863847e+01 -2.794594594594592607e+01 -2.694256756756755422e+01 -1.432432432432431391e+01 0.000000000000000000e+00 1.461665747380033231e+01 2.740709459459460362e+01 3.687837837837839317e+01 4.411436229618048799e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.891891891891890154e+01 -1.925675675675674015e+01 -1.486486486486485425e+01 -1.013513513513511910e+01 -5.067567567567559550e+00 0.000000000000000000e+00 9.459459459459479191e+00 1.520270270270271062e+01 1.790540540540541414e+01 1.993243243243244578e+01 -3.499999999999999432e+02 -3.864864864864863847e+01 -2.794594594594592607e+01 -2.694256756756755422e+01 -1.432432432432431391e+01 0.000000000000000000e+00 1.461665747380033231e+01 2.740709459459460362e+01 3.687837837837839317e+01 4.411436229618048799e+01
